,LotArea,OverallQual,YearBuilt,YearRemodAdd,BsmtFinSF1,TotalBsmtSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice,TotalSF
238,8880,7,1994,2002,695.0,948.0,2110,2,1,3,8,2,2.0,463.0,0,130,5.311755979560255,2110
239,10400,7,1988,1988,929.0,1845.0,1872,2,0,3,6,1,2.0,604.0,197,39,5.3829189334046434,1872
240,9142,6,1910,1950,0.0,1020.0,1928,2,0,4,9,0,1.0,440.0,0,60,5.136723737177552,1928
241,11310,6,1954,1954,0.0,1367.0,1375,1,0,2,5,1,2.0,451.0,0,30,5.146131137770602,1375
242,11317,7,2003,2003,0.0,840.0,1668,2,1,3,8,0,2.0,500.0,144,68,5.2552749178437255,1668
243,5350,3,1940,1966,0.0,728.0,1306,1,0,3,6,0,0.0,0.0,263,0,4.883667112168564,1306
244,4750,8,2006,2007,1573.0,1573.0,1625,2,0,2,5,1,2.0,538.0,123,0,5.371069710329429,1625
245,8366,6,2004,2004,0.0,798.0,1640,2,1,3,6,0,2.0,520.0,138,45,5.238048613494268,1640
246,9350,6,1964,1991,270.0,1302.0,1302,2,0,3,7,0,1.0,309.0,333,0,5.1986598356449765,1302
247,8400,5,1957,1957,922.0,1314.0,1314,1,0,3,5,0,1.0,294.0,250,0,5.161370997359005,1314
248,8738,7,1999,1999,0.0,975.0,2291,2,1,4,8,1,2.0,429.0,192,0,5.361729724250366,2291
249,8791,6,2003,2003,503.0,864.0,1728,2,1,3,7,0,2.0,673.0,216,56,5.317020194028523,1728
250,8814,7,2006,2006,1334.0,1604.0,1604,2,1,3,8,1,2.0,660.0,123,110,5.342424654883547,1604
251,12435,7,2001,2001,361.0,963.0,1792,2,1,3,7,1,2.0,564.0,0,96,5.364552871352002,1792
252,12702,5,1956,1956,0.0,0.0,882,1,0,2,4,0,1.0,308.0,0,45,4.986776211505866,882
253,19296,6,1962,1962,672.0,1362.0,1382,1,0,3,6,1,2.0,884.0,0,0,5.245515135389423,1382
254,9588,8,2007,2007,0.0,1482.0,2574,2,1,3,10,1,3.0,868.0,0,148,5.440910655593099,2574
255,8471,6,1977,1995,506.0,506.0,1212,1,0,3,6,1,2.0,492.0,292,12,5.178979823406043,1212
256,5500,5,1929,2001,234.0,926.0,1316,1,0,3,6,0,2.0,484.0,0,0,5.113946693020772,926
257,5232,5,1925,2004,0.0,680.0,764,1,0,2,4,0,2.0,504.0,0,0,4.863328809319186,764
258,12090,6,1981,1981,588.0,1422.0,1422,2,0,3,7,1,2.0,576.0,276,0,5.244279595407225,1422
259,11207,6,1997,1997,714.0,802.0,1511,2,1,3,8,1,2.0,413.0,95,75,5.267174075934409,1511
260,8400,5,1939,1997,378.0,720.0,2192,2,1,4,8,1,1.0,240.0,262,24,5.254066872375464,1772
261,6900,5,1940,1955,403.0,740.0,778,1,0,2,4,1,1.0,924.0,0,25,5.080990650999516,778
262,7917,6,1976,1976,751.0,1143.0,1113,1,1,3,6,1,1.0,504.0,370,30,5.170264649807219,1113
263,10728,8,2006,2006,0.0,1095.0,1939,2,1,3,8,1,3.0,1053.0,192,51,5.42488326931402,1939
264,11764,8,1999,2007,524.0,1152.0,2270,2,1,4,9,1,3.0,671.0,132,57,5.462399495463553,2270
265,9600,6,1958,1988,620.0,1240.0,1632,2,0,3,6,1,1.0,338.0,289,0,5.14301792466359,1632
266,8314,5,1982,1982,546.0,816.0,816,1,0,2,5,0,1.0,264.0,168,0,5.095172839726837,816
267,7264,7,1925,2007,0.0,952.0,1548,2,1,3,5,0,2.0,672.0,74,0,5.311755979560255,1548
268,9196,7,2003,2003,0.0,1560.0,1560,2,0,3,7,0,2.0,573.0,100,150,5.303198218084178,1560
269,19138,4,1951,1951,120.0,864.0,864,1,0,2,4,0,2.0,400.0,0,0,5.149222192747166,864
270,14450,9,2006,2007,0.0,2121.0,2121,2,1,3,8,1,3.0,732.0,124,98,5.618360885371846,2121
271,10005,7,1977,1977,392.0,1160.0,2022,2,1,4,8,1,2.0,505.0,288,117,5.283303490648086,2022
272,11287,7,1989,1989,421.0,807.0,1982,2,1,3,7,1,2.0,575.0,0,84,5.3588881050340165,1982
273,7200,6,2006,2006,905.0,1262.0,1262,2,0,2,5,0,2.0,572.0,0,120,5.267174075934409,1262
274,5063,7,2007,2008,904.0,1314.0,1314,2,0,2,6,1,2.0,626.0,172,62,5.317020194028523,1314
275,9612,8,2008,2009,0.0,1468.0,1468,2,0,3,6,1,3.0,898.0,210,150,5.388458228225999,1468
276,8012,6,1992,1992,430.0,1575.0,1575,2,0,2,5,0,2.0,529.0,0,0,5.253340428837658,1575
277,4251,7,2006,2007,0.0,625.0,1250,2,1,2,5,0,2.0,528.0,0,54,5.216696236043849,1250
278,9786,6,1962,1981,600.0,912.0,1734,1,1,3,7,1,2.0,440.0,0,0,5.2013998557236985,1734
279,8125,4,1971,1971,614.0,858.0,858,1,0,3,5,0,0.0,0.0,0,0,4.944487607286695,858
280,9819,5,1967,1967,450.0,882.0,900,1,0,3,5,0,1.0,280.0,0,0,5.086363390450995,900
281,8730,6,1915,2003,0.0,698.0,1396,1,0,3,7,0,1.0,384.0,0,0,5.186323351880697,1396
282,15611,8,2006,2006,0.0,1079.0,1919,2,1,3,8,1,2.0,685.0,0,51,5.367786274363866,1919
283,5687,5,1912,2000,210.0,780.0,1716,2,0,6,9,0,0.0,0.0,0,184,5.133222652412289,1716
284,11409,5,1949,2008,292.0,768.0,1716,1,1,3,8,1,1.0,281.0,0,0,5.117274610868163,1716
285,16659,7,1977,1994,795.0,795.0,2263,2,1,3,9,1,2.0,539.0,0,250,5.371069710329429,2263
286,9600,6,1953,1953,1285.0,1416.0,1644,1,0,3,7,2,2.0,418.0,110,0,5.222719071705557,1644
287,7937,6,1984,1984,819.0,1003.0,1003,1,0,3,6,0,2.0,588.0,120,0,5.15381791201441,1003
288,13710,5,1950,1950,420.0,910.0,1558,1,1,4,6,0,1.0,282.0,289,0,5.181846445135912,1558
289,7399,7,1997,1998,649.0,975.0,1950,2,1,3,7,1,2.0,576.0,0,10,5.37839971807606,1950
290,11700,6,1968,1968,384.0,702.0,1743,1,2,3,7,1,2.0,539.0,224,0,5.243040530361958,1743
291,14000,6,1950,2004,0.0,1092.0,1152,1,0,3,6,1,1.0,300.0,0,36,5.200032006573403,1152
292,15750,5,1953,1953,841.0,1165.0,1336,1,0,2,5,2,1.0,375.0,0,0,5.195902418607315,1336
293,16226,8,1998,1999,281.0,1028.0,2452,2,1,4,9,1,2.0,683.0,208,50,5.426512887932622,2452
294,13704,7,2001,2002,0.0,1541.0,1541,2,0,3,6,1,3.0,843.0,468,81,5.311755979560255,1541
295,9800,5,1972,1972,894.0,894.0,894,1,0,3,5,0,2.0,552.0,256,0,5.175804530066647,894
296,18386,7,1880,2002,0.0,1470.0,3493,3,0,3,10,1,3.0,870.0,302,0,5.469823488160352,3493
297,10386,8,2004,2005,1464.0,2000.0,2000,2,0,3,8,0,3.0,888.0,168,0,5.485580896709334,2000
298,13474,7,1990,1991,700.0,700.0,2243,2,1,4,8,1,3.0,746.0,127,44,5.3521844483047705,2243
299,7920,6,1920,1950,0.0,319.0,1406,1,0,3,6,0,0.0,0.0,0,144,4.951827887741115,1406
300,12342,4,1940,1950,262.0,861.0,861,1,0,1,4,0,2.0,539.0,158,0,4.916459212693559,861
301,12378,9,2003,2004,1274.0,1896.0,1944,2,0,3,8,3,3.0,708.0,208,175,5.556303707139173,1944
302,7685,6,1993,1994,518.0,697.0,1501,2,1,3,6,1,2.0,420.0,190,63,5.219062954992162,1501
303,8000,6,1948,2002,680.0,972.0,972,1,0,2,5,1,1.0,240.0,0,0,5.1205772213030984,972
304,7800,5,1939,1950,507.0,793.0,1118,1,0,3,5,1,2.0,410.0,0,0,5.078822805222876,1118
305,9600,7,1925,1990,16.0,728.0,1641,1,1,3,6,1,2.0,546.0,0,0,5.250422442158681,1641
306,7795,7,2004,2005,425.0,716.0,1432,2,1,3,6,1,2.0,432.0,100,51,5.2753136584852065,1432
307,13005,7,1980,1980,692.0,845.0,2353,2,1,4,10,1,2.0,484.0,288,195,5.414975018330997,2353
308,9000,8,2006,2006,0.0,1088.0,1959,2,1,3,8,1,3.0,1025.0,208,46,5.431365372654089,1959
309,9900,7,1993,1993,987.0,1347.0,2646,2,1,4,9,1,3.0,656.0,340,60,5.414975018330997,2646
310,14115,7,1980,1980,1036.0,1372.0,1472,2,0,3,6,2,2.0,588.0,233,48,5.273003588294798,1472
311,16259,9,2006,2006,0.0,1249.0,2596,3,1,4,9,0,3.0,840.0,240,154,5.534843131338862,2596
312,12099,8,2004,2004,970.0,1136.0,2468,2,1,4,10,1,3.0,872.0,184,154,5.549004488844625,2468
313,10380,7,1986,1987,28.0,1502.0,2730,2,1,4,8,1,2.0,576.0,201,96,5.478567938430257,2730
314,5820,3,1955,2005,256.0,1162.0,1163,1,0,3,6,0,1.0,220.0,142,98,5.10097675539313,1163
315,11275,7,1967,2007,0.0,710.0,2978,2,1,5,11,1,2.0,564.0,240,0,5.38381716058202,2978
316,5000,5,1941,1950,116.0,720.0,803,1,0,2,5,0,2.0,360.0,0,0,4.939524244480526,803
317,10846,8,1993,1993,1619.0,1719.0,1719,1,1,1,6,2,2.0,473.0,122,30,5.510546350619611,1719
318,11600,6,1960,1960,565.0,1383.0,1383,1,1,3,7,0,1.0,292.0,0,45,5.1621191310312975,1383
319,11888,6,1916,1994,0.0,844.0,2134,2,0,5,10,0,2.0,441.0,0,60,5.3314293211989225,2134
320,6402,5,1920,1950,0.0,596.0,1192,1,0,3,6,0,1.0,189.0,0,0,4.892100170532762,1192
321,10624,5,1964,1964,40.0,1728.0,1728,2,0,6,10,0,1.0,352.0,155,0,5.075550610910658,1728
322,8176,5,1958,1992,846.0,1056.0,1056,1,0,3,6,0,1.0,308.0,0,0,5.14301792466359,1056
323,10655,8,2003,2004,1124.0,3206.0,1629,2,0,3,7,1,3.0,880.0,0,0,5.453319869250268,1629
324,8198,7,2004,2004,720.0,1358.0,1358,2,0,2,6,1,2.0,484.0,192,30,5.315972443492825,1358
325,9042,6,1998,1998,828.0,943.0,1638,2,1,3,7,2,2.0,472.0,100,38,5.283303490648086,1638
326,14157,9,2005,2006,1249.0,1922.0,1922,2,0,3,8,1,3.0,676.0,178,51,5.576832965069987,1922
327,9135,7,2002,2003,810.0,1536.0,1536,2,0,3,7,0,2.0,532.0,192,74,5.3304158027579165,1536
328,14145,7,1984,1998,213.0,1208.0,1621,2,0,3,8,0,2.0,440.0,108,45,5.3064271722095,1621
329,12400,6,1958,1998,585.0,1215.0,1215,1,0,3,6,0,1.0,297.0,0,0,5.1903345000611365,1215
330,14191,8,2002,2002,0.0,967.0,1908,2,1,4,9,0,2.0,431.0,135,0,5.307284187464158,1908
331,8400,4,1950,1950,0.0,721.0,841,1,0,2,4,0,1.0,294.0,250,0,4.913819148625592,841
332,8544,3,1949,1950,0.0,0.0,1040,2,0,2,6,0,2.0,400.0,0,0,4.942013016359459,1040
333,8849,9,2005,2005,28.0,1684.0,1684,2,0,2,6,1,2.0,564.0,495,72,5.42488326931402,1684
334,2592,5,1976,1976,129.0,536.0,1112,1,1,3,4,0,1.0,336.0,182,0,4.929424035031084,1112
335,6435,6,1939,1950,0.0,972.0,1577,1,0,3,6,1,1.0,312.0,0,0,5.14675111129778,1577
336,12772,6,1960,1998,498.0,958.0,958,1,0,2,5,0,1.0,301.0,0,0,5.180415499459107,958
337,17600,6,1960,1960,1270.0,1478.0,1478,2,0,3,6,2,2.0,498.0,0,40,5.197283315542148,1478
338,2448,7,2003,2004,573.0,764.0,1626,2,1,2,6,0,2.0,474.0,0,27,5.187523540921346,1626
339,20431,9,2005,2006,1410.0,1848.0,2728,2,1,4,10,2,3.0,706.0,0,0,5.640635450035383,2728
340,7820,9,2007,2007,0.0,1869.0,1869,2,0,2,6,1,2.0,617.0,210,54,5.502511785498056,1869
341,5271,7,1986,1986,1082.0,1453.0,1453,1,1,2,6,1,2.0,445.0,0,80,5.278755886707245,1453
342,9084,5,1941,1950,236.0,616.0,1111,1,0,3,5,0,1.0,200.0,48,0,4.977728176785649,1111
343,8520,6,1928,2003,0.0,624.0,720,1,0,2,5,0,2.0,484.0,106,0,5.024900061074732,720
344,8400,6,1940,2000,388.0,940.0,1595,1,0,2,6,2,1.0,240.0,0,0,5.146131137770602,1595
345,11249,6,1995,1995,334.0,1200.0,1200,2,0,3,6,0,2.0,521.0,0,26,5.249200804113697,1200
346,9248,6,1992,1992,560.0,1158.0,1167,2,0,3,6,0,2.0,400.0,120,26,5.238048613494268,1167
347,4224,5,1976,1976,874.0,1142.0,1142,1,1,3,6,1,2.0,528.0,536,90,5.127108039356311,1142
348,6930,5,1958,1958,300.0,1062.0,1352,1,0,3,6,0,1.0,288.0,168,0,5.113946693020772,1352
349,12011,8,1998,1998,956.0,1086.0,1924,2,1,3,7,1,2.0,592.0,208,75,5.447159582391171,1924
350,7540,6,1978,1978,773.0,888.0,912,1,0,2,5,1,2.0,470.0,0,0,5.193127382284525,912
351,9144,5,1940,1982,399.0,883.0,1505,1,0,3,8,0,1.0,240.0,0,0,5.161370997359005,1505
352,7301,7,2003,2003,0.0,0.0,1922,3,0,4,7,1,2.0,672.0,0,0,5.297762698975144,1922
353,1680,6,1972,2007,162.0,483.0,987,1,1,2,5,0,1.0,264.0,250,0,5.071885687752241,987
354,18800,6,1976,1976,712.0,796.0,1574,2,1,3,6,1,2.0,566.0,306,111,5.278755886707245,1574
355,10690,5,1920,1997,456.0,672.0,1344,1,0,3,6,0,1.0,468.0,0,128,5.167320289122358,1344
356,9500,6,1963,1963,609.0,1394.0,1394,1,1,3,6,2,2.0,514.0,0,76,5.2013998557236985,1394
357,9150,6,1962,1962,371.0,1099.0,1431,1,0,3,6,1,1.0,296.0,64,110,5.217486576293699,1431
358,7800,5,1954,1954,540.0,1268.0,1268,1,0,2,7,1,1.0,244.0,0,98,5.1205772213030984,1268
359,9830,5,1959,2006,72.0,1063.0,1287,1,0,3,7,1,2.0,576.0,364,17,5.209517695364492,1287
360,8121,6,2000,2000,0.0,953.0,1664,2,1,3,7,1,2.0,460.0,100,40,5.2365397805909115,1664
361,17120,4,1959,1959,0.0,0.0,1588,2,0,4,7,1,2.0,680.0,0,59,5.128505890434447,1588
362,7175,6,1984,1984,623.0,744.0,752,1,0,2,4,0,1.0,264.0,353,0,5.096913487350014,752
363,10634,5,1953,1953,428.0,608.0,1319,1,0,3,5,0,1.0,270.0,66,0,5.089908642274492,1319
364,8200,7,2003,2004,0.0,847.0,1928,2,1,4,8,1,2.0,434.0,100,48,5.341436503136193,1928
365,10020,1,1922,1950,350.0,683.0,904,0,1,1,4,0,0.0,0.0,0,0,4.785336954534081,904
366,8846,5,1996,1996,298.0,870.0,914,1,0,2,5,0,2.0,576.0,0,0,5.170264649807219,914
367,11143,8,2004,2005,0.0,1580.0,2466,3,0,4,8,1,2.0,610.0,159,214,5.531480194377088,2466
368,11394,9,2010,2010,1445.0,1856.0,1856,1,1,1,8,1,3.0,834.0,113,0,5.595973242776169,1856
369,8123,6,2000,2000,0.0,982.0,1800,2,1,3,7,1,2.0,463.0,100,63,5.252855457199272,1800
370,5000,5,1924,1950,218.0,1026.0,1691,2,0,3,6,1,1.0,308.0,0,0,5.103807140584084,1691
371,7200,7,2006,2006,0.0,1293.0,1301,2,0,2,5,1,2.0,572.0,216,121,5.273582258823079,1301
372,9245,7,2006,2006,0.0,939.0,1797,2,1,3,8,0,2.0,639.0,144,53,5.3293999135224706,1797
373,9000,6,1928,1950,0.0,784.0,784,1,0,2,5,0,2.0,360.0,0,0,4.880819306644274,784
374,3182,8,2004,2005,24.0,1256.0,1269,2,0,2,6,1,2.0,430.0,146,20,5.283303490648086,1269
375,8410,5,1910,1996,0.0,658.0,1184,1,0,5,8,0,0.0,0.0,0,151,4.908490380505824,1184
376,7200,6,1976,1976,631.0,1041.0,1125,1,0,3,6,1,1.0,352.0,296,0,5.096913487350014,1125
377,9382,7,1999,2000,0.0,1468.0,1479,2,0,3,6,0,2.0,577.0,120,25,5.281035641034874,1479
378,12474,10,2007,2008,1280.0,1682.0,2332,2,1,3,9,1,3.0,846.0,196,134,5.6294106185721375,2332
379,8405,5,1900,1950,241.0,861.0,1367,1,0,4,7,0,1.0,384.0,0,130,5.075550610910658,1367
380,12209,6,2001,2002,690.0,804.0,1961,2,1,3,7,1,2.0,560.0,125,192,5.332440479885242,1961
381,8339,5,1959,1959,0.0,0.0,882,1,0,3,5,0,1.0,294.0,0,0,5.0273536856380705,882
382,7446,4,1941,1950,266.0,788.0,788,1,0,2,4,2,0.0,0.0,0,0,5.000004342923105,788
383,10134,5,1940,1950,0.0,735.0,1034,1,0,2,5,0,1.0,240.0,0,39,5.037430482275392,1034
384,9571,5,1956,1956,739.0,1144.0,1144,1,0,3,6,0,1.0,596.0,44,0,5.1105930769100905,1144
385,7200,5,1972,1972,777.0,894.0,894,1,0,2,6,0,2.0,600.0,215,0,5.089908642274492,894
386,7590,5,1962,1962,540.0,864.0,1812,2,0,4,8,1,1.0,264.0,0,168,5.229172264740876,1812
387,8967,5,1920,1950,0.0,961.0,1077,1,0,2,6,0,1.0,338.0,0,0,4.826081284659646,1077
388,8125,7,2006,2007,812.0,1092.0,1550,2,0,2,7,0,2.0,438.0,0,168,5.382018844622922,1550
389,14963,8,1996,1996,786.0,1260.0,1288,1,1,1,4,2,2.0,500.0,120,30,5.390053265475677,1288
390,8767,7,2005,2005,24.0,1310.0,1310,2,0,3,6,1,2.0,400.0,0,0,5.217460254777903,1310
391,10200,5,1940,1997,0.0,672.0,672,1,0,2,4,0,1.0,240.0,168,0,5.033427776713536,672
392,12090,8,1998,1998,0.0,1141.0,2263,2,1,4,10,1,2.0,420.0,144,123,5.411621389271914,2263
393,10364,6,1995,1996,0.0,806.0,1572,2,1,3,7,1,2.0,373.0,0,40,5.225311866804371,1572
394,9991,4,1976,1993,1116.0,1281.0,1620,2,0,3,8,1,2.0,490.0,120,78,5.176094154342576,1620
395,10480,6,1936,1950,0.0,1064.0,1639,1,0,3,6,0,1.0,240.0,0,0,5.060701616810948,1166
396,15576,6,1915,1976,0.0,840.0,1680,2,0,4,8,0,1.0,308.0,0,0,5.247975719996016,1680
397,14154,7,2006,2006,0.0,1063.0,2172,2,1,3,9,1,3.0,947.0,192,62,5.447159582391171,2172
398,10800,8,2007,2008,789.0,1034.0,2078,2,1,3,8,1,3.0,836.0,0,102,5.531160743679272,2078
399,9571,5,1958,1958,0.0,1276.0,1276,1,0,3,5,0,1.0,350.0,0,0,4.77815848856469,1276
400,4403,7,2009,2009,578.0,1470.0,1478,2,1,2,7,1,2.0,484.0,0,144,5.346354930727682,1478
401,8960,5,1927,1950,0.0,1008.0,1028,1,0,2,5,1,2.0,360.0,0,0,5.060701616810948,1028
402,11228,7,1993,1993,50.0,1080.0,2097,2,1,3,9,1,3.0,678.0,196,187,5.357936751796636,2097
403,8899,7,2007,2007,24.0,1340.0,1340,2,0,3,6,0,2.0,396.0,100,30,5.258002375428495,1340
404,7844,6,1978,1978,209.0,672.0,1400,1,1,3,6,1,2.0,440.0,0,0,5.174644097630545,1400
405,8160,5,1940,1950,312.0,756.0,1134,1,1,3,7,0,1.0,240.0,0,0,5.100373991885488,1134
406,8450,5,1968,1968,775.0,1056.0,1056,1,0,3,6,1,1.0,304.0,0,85,5.152291402784132,1056
407,7060,7,1997,1998,1309.0,1344.0,1344,2,0,2,8,0,4.0,784.0,0,0,5.3145013331279225,1344
408,16635,6,1977,2000,1246.0,1602.0,1602,2,0,3,8,1,2.0,529.0,240,0,5.332440479885242,1602
409,9200,8,1998,1998,986.0,1470.0,2630,2,1,4,8,1,3.0,696.0,0,66,5.498311932500053,2630
410,9000,6,1956,1956,616.0,1196.0,1196,1,0,2,6,1,1.0,297.0,0,44,5.14301792466359,1196
411,3378,7,1946,1992,0.0,651.0,1389,1,1,3,6,2,1.0,240.0,0,0,5.1303369854792535,1389
412,12800,7,1989,1989,1518.0,1518.0,1644,2,0,2,5,1,2.0,569.0,80,0,5.4393342730800525,1644
413,8593,4,1957,1957,288.0,907.0,907,1,0,3,5,0,1.0,352.0,0,0,5.037462355637685,907
414,6762,7,2007,2007,664.0,1208.0,1208,2,0,2,6,0,2.0,628.0,105,54,5.290926781969093,1208
415,11457,6,1988,1988,1005.0,1392.0,1412,2,0,3,6,1,2.0,576.0,0,0,5.243040530361958,1412
416,1680,6,1971,1971,387.0,483.0,987,1,1,2,4,0,1.0,264.0,0,0,4.93146295607471,987
417,5586,6,1920,1998,0.0,901.0,1198,1,0,4,7,0,0.0,0.0,0,98,4.902552214755345,1198
418,1920,5,1971,1971,471.0,765.0,1365,1,1,2,6,0,2.0,440.0,240,36,5.088139633947158,1365
419,10839,6,1997,1998,0.0,926.0,1604,2,1,3,7,1,2.0,470.0,0,36,5.257680974279584,1604
420,1890,4,1972,1972,495.0,630.0,630,1,0,1,3,0,0.0,0.0,88,0,4.908490380505824,630
421,10667,7,1996,1996,385.0,799.0,1661,2,1,3,6,1,2.0,550.0,158,61,5.326337909482797,1661
422,4400,6,1920,1950,0.0,648.0,1118,1,0,2,6,0,2.0,440.0,0,0,5.064461733128728,1118
423,6000,6,1926,2004,0.0,884.0,904,1,0,2,4,0,1.0,180.0,0,0,5.075550610910658,904
424,4280,5,1913,2002,365.0,440.0,694,1,0,2,4,1,1.0,352.0,0,0,4.9559329636714775,694
425,12354,6,1920,2000,0.0,684.0,1196,1,0,3,7,0,2.0,528.0,0,46,5.041396633271932,1196
426,15431,10,2008,2008,1767.0,3094.0,2402,2,0,2,10,2,3.0,672.0,0,72,5.744293765634551,2402
427,12108,4,1955,1955,133.0,1440.0,1440,2,0,4,8,0,0.0,0.0,0,0,5.071885687752241,1440
428,6240,5,1930,1992,0.0,1078.0,1573,2,0,3,8,1,2.0,360.0,0,0,5.2119237503192455,1573
429,3922,7,2006,2007,0.0,1258.0,1258,2,0,2,6,1,3.0,648.0,144,16,5.236791617051166,1258
430,8750,7,1994,1995,642.0,915.0,1908,2,1,4,8,1,2.0,493.0,144,133,5.322221362797957,1908
431,9855,6,1956,1956,0.0,1436.0,1689,1,0,3,7,1,2.0,480.0,0,0,5.105513590987847,1689
432,16492,6,1966,2002,247.0,1517.0,1888,2,1,2,6,1,2.0,578.0,0,0,5.278755886707245,1888
433,11214,7,1998,1999,0.0,930.0,1886,2,1,4,10,1,2.0,431.0,89,0,5.300814966671371,1886
434,8600,6,1937,1950,0.0,780.0,1376,2,0,3,7,1,1.0,198.0,0,0,5.077371539532398,1376
435,6000,3,1948,2002,331.0,649.0,1183,1,1,2,6,0,1.0,308.0,0,176,5.079184865153228,1183
436,5684,6,1930,2005,0.0,813.0,813,1,0,2,5,0,1.0,270.0,0,113,5.041396633271932,813
437,9303,6,1996,1997,742.0,872.0,1756,2,1,3,7,0,2.0,422.0,144,122,5.3096322963152,1756
438,9000,8,2008,2008,0.0,768.0,1590,2,1,3,6,0,2.0,676.0,0,30,5.322221362797957,1590
439,9297,5,1976,1976,1606.0,1728.0,1728,2,0,4,8,0,2.0,560.0,0,0,5.274160159334567,1728
440,9600,7,1973,1973,916.0,1242.0,1242,1,1,3,6,1,2.0,528.0,0,0,5.244279595407225,1242
441,4571,5,1916,1950,0.0,624.0,1344,1,0,4,7,0,3.0,513.0,0,0,4.991230507246231,1344
442,5100,8,1925,1996,0.0,588.0,1666,1,0,3,7,1,1.0,228.0,192,63,5.206828573504726,1666
443,7015,5,1950,1950,185.0,709.0,1203,1,0,3,5,1,1.0,352.0,0,0,5.041396633271932,1203
444,8004,8,2009,2009,544.0,832.0,1935,2,1,3,8,0,2.0,552.0,0,150,5.420675123446654,1935
445,7200,7,1936,2007,350.0,560.0,1135,1,0,3,6,0,2.0,576.0,256,0,5.1903345000611365,1135
446,8281,5,1965,1965,553.0,864.0,864,1,0,3,5,1,1.0,360.0,0,0,4.79507321784391,864
447,11988,6,1934,1995,326.0,715.0,1660,1,1,3,6,1,1.0,240.0,0,0,5.2757742016664215,1660
448,8430,5,1978,1978,616.0,1040.0,1040,2,0,3,5,0,0.0,0.0,0,0,5.093425187522967,1040
449,3072,7,2004,2004,0.0,1375.0,1414,2,0,2,6,1,2.0,398.0,144,20,5.2522241833473,1414
450,10628,7,1970,1970,778.0,1277.0,1277,1,0,2,5,1,2.0,526.0,0,0,5.222719071705557,1277
451,9480,5,1942,1995,386.0,728.0,1644,1,1,3,7,2,1.0,312.0,168,0,5.165840589147464,1644
452,11428,8,2006,2006,0.0,1626.0,1634,2,0,3,7,1,3.0,866.0,0,44,5.397941745846491,1634
453,9291,6,1993,1993,426.0,832.0,1710,2,1,3,7,0,2.0,506.0,144,70,5.271843928960674,1710
454,6820,8,1985,1985,368.0,1488.0,1502,1,1,1,4,0,2.0,528.0,0,54,5.326337909482797,1502
455,11952,7,1977,1977,0.0,808.0,1969,2,1,3,8,1,2.0,534.0,0,0,5.278755886707245,1969
456,3675,6,2005,2005,459.0,547.0,1072,1,0,2,5,0,2.0,525.0,0,28,5.170264649807219,1072
457,14977,8,2006,2007,1350.0,1976.0,1976,2,0,2,7,1,3.0,908.0,250,63,5.643453663517979,1976
458,5330,8,2000,2000,1196.0,1494.0,1652,2,0,2,6,0,2.0,499.0,96,48,5.399675451734492,1652
459,8480,5,1963,1963,630.0,970.0,970,1,0,2,5,0,2.0,624.0,0,24,5.122219155954661,970
460,13125,6,1997,1998,994.0,1478.0,1493,2,0,3,7,1,2.0,508.0,140,39,5.319940518934078,1493
461,13693,9,2006,2006,0.0,2153.0,2643,2,1,3,9,1,3.0,694.0,414,84,5.579784739495522,2643
462,10637,8,2007,2008,1288.0,1705.0,1718,2,0,3,7,1,3.0,826.0,208,44,5.472757911585734,1718
463,5925,4,1937,2000,168.0,907.0,1131,1,0,2,7,0,2.0,672.0,0,72,4.951687145393549,1131
464,16033,9,2004,2005,1261.0,1833.0,1850,2,0,3,8,1,3.0,772.0,519,112,5.513218932257558,1850
465,11846,9,2003,2004,1567.0,1792.0,1792,2,0,2,6,1,3.0,874.0,206,49,5.57287276341412,1792
466,2500,7,1915,2005,299.0,910.0,1826,1,1,4,7,1,1.0,164.0,0,0,5.1903345000611365,1826
467,4500,6,1998,1998,897.0,1216.0,1216,2,0,2,5,0,2.0,402.0,0,125,5.214846496176709,1216
468,7758,5,1962,2001,588.0,999.0,999,1,0,3,6,0,1.0,264.0,0,132,5.122219155954661,999
469,9600,5,1950,2007,607.0,1113.0,1113,1,0,3,5,1,1.0,264.0,0,80,5.167320289122358,1113
470,10289,5,1965,1965,836.0,1073.0,1073,1,1,3,6,0,2.0,515.0,0,0,5.193127382284525,1073
471,12243,5,1971,1971,998.0,1484.0,1484,2,0,3,7,1,2.0,487.0,224,0,5.243040530361958,1484
472,10800,5,1900,1970,664.0,954.0,2414,2,0,3,10,1,2.0,520.0,142,0,5.204122696987954,2414
473,1526,4,1970,2002,515.0,630.0,630,1,0,1,3,0,1.0,286.0,0,0,4.9345035011500435,630
474,2665,5,1976,1976,0.0,264.0,1304,1,1,3,4,1,1.0,336.0,141,24,5.060701616810948,1304
475,9490,6,1941,1950,403.0,806.0,1578,1,0,3,5,2,1.0,240.0,0,0,5.123854906326854,1578
476,15578,6,2006,2006,0.0,728.0,1456,2,1,3,8,0,2.0,429.0,0,0,5.237508550821919,1456
477,7931,5,1960,1960,374.0,1269.0,1269,1,1,3,6,1,1.0,308.0,0,0,5.1903345000611365,1269
478,5784,5,1938,1996,0.0,190.0,886,1,0,2,4,0,1.0,273.0,144,20,4.960475534293374,886
